best_fitness_value_untill_current_iteration,configuration_point_1,configuration_point_2,configuration_point_3,configuration_point_4,configuration_point_5,configuration_point_6,configuration_point_7,configuration_point_8,configuration_point_9,configuration_point_10,configuration_point_11,configuration_point_12,configuration_point_13,configuration_point_14,configuration_point_15,configuration_point_16,configuration_point_17,configuration_point_18,configuration_point_19,configuration_point_20,configuration_point_21,configuration_point_22,configuration_point_23,configuration_point_24,configuration_point_25,configuration_point_26,configuration_point_27,configuration_point_28,configuration_point_29,configuration_point_30,configuration_point_31,configuration_point_32,configuration_point_33,configuration_point_34,configuration_point_35,configuration_point_36,configuration_point_37,configuration_point_38,configuration_point_39,configuration_point_40,configuration_point_41,configuration_point_42,configuration_point_43,configuration_point_44,configuration_point_45,configuration_point_46,configuration_point_47,configuration_point_48,configuration_point_49,configuration_point_50
1.1490402108376738,0.09183891143189704,0.6329111839134478,0.05138500307113847,0.3609536061726668,0.3929617475946583,0.5890268361869962,0.009057219193941757,0.6017462950874032,0.7581806032996636,0.7568060678013329,0.6164556676820617,0.03483125162586986,0.8809709323856267,0.17448028005819471,0.6440007996794885,0.503411080472832,0.7473373121514835,0.8510850246659447,0.03961519195664098,0.21406026861615546,0.21136415191324898,0.35639560003439097,0.7071293218711514,0.5350557043625316,0.4335412831618781,0.5273882303640276,0.8134741579935957,0.23568689755027106,0.13538735788622536,0.09340630136221517,0.9674789382611861,0.8204108563868114,0.5785908172070546,0.07473475179379929,0.7140283571757554,0.32259931806488384,0.7076456035596069,0.3206009757622281,0.3019373012370117,0.3859940479464453,0.015370426454431985,0.8984600796062069,0.1491669185425878,0.007707255250041456,0.4124053940684794,0.5992221091235663,0.2928661637395745,0.07593208664177864,0.5651904299577731,0.15157843437616458
1.1147420368984544,0.40394631720497415,0.5499580511947667,0.0218454384601941,0.36234686790949255,0.394644154275858,0.36980947411964377,0.5055153124948988,0.12967296451619498,0.4909045291413435,0.44603118686491866,0.6477326583241647,0.11123735747902114,0.6697319885879112,0.40014532323118507,0.3289942541277795,0.5935868405364912,0.7473499003176306,0.8046370707404393,0.25076952745627695,0.16852743454010127,0.22594102268552402,0.49969177174504437,0.37769519155065456,0.40531279842934553,0.12374574086667894,0.21164976013523062,0.3142123095481618,0.4206472376114667,0.1538918947251675,0.23083289913776522,0.9592247287023798,0.442475578416471,0.8202206350552756,0.8029763849333107,0.5445644930486404,0.23136951748628015,0.9307697636834512,0.3871017852405396,0.27627823736822454,0.4339408705065209,0.24358700768801678,0.6368130316564136,0.6972738952122524,0.4838402615295672,0.22875539670748002,0.7486310389294557,0.7285566491920155,0.3291558250393442,0.5441965319178419,0.1159390179718191
1.101485297388758,0.1574705703386411,0.6376081865265277,0.16636750965901015,0.34998404682716167,0.42917979807610035,0.34145487171195626,0.28263342238044853,0.23708626935101768,0.0923923761730634,0.6473430879264349,0.5840215557626431,0.33388015253883296,0.8018158882138342,0.286834398538742,0.6071002568023911,0.47938226728628547,0.6722061035060153,0.5317622767563692,0.09656675490553357,0.3982789892906655,0.1512500645977038,0.3899782942248512,0.39219180819879973,0.3047980494875451,0.025128757237466715,0.23398351656971605,0.6633700448516004,0.3703987682982219,0.11497606040867436,0.36969408626652095,0.8603456318394905,0.2563577145018602,0.6211745467789632,0.47398723650897306,0.7015384701088385,0.10003701289822431,0.774370816118022,0.3778192336252847,0.32480469991627553,0.2922074906590857,0.14844569610675895,0.6499024583660483,0.4698050190294334,0.11034630876842955,0.4559832236787784,0.6650760283785585,0.5976256109189091,0.08320181513168068,0.5810428908726413,0.18384533625706329
1.101485297388758,0.1574705703386411,0.6376081865265277,0.16636750965901015,0.34998404682716167,0.42917979807610035,0.34145487171195626,0.28263342238044853,0.23708626935101768,0.0923923761730634,0.6473430879264349,0.5840215557626431,0.33388015253883296,0.8018158882138342,0.286834398538742,0.6071002568023911,0.47938226728628547,0.6722061035060153,0.5317622767563692,0.09656675490553357,0.3982789892906655,0.1512500645977038,0.3899782942248512,0.39219180819879973,0.3047980494875451,0.025128757237466715,0.23398351656971605,0.6633700448516004,0.3703987682982219,0.11497606040867436,0.36969408626652095,0.8603456318394905,0.2563577145018602,0.6211745467789632,0.47398723650897306,0.7015384701088385,0.10003701289822431,0.774370816118022,0.3778192336252847,0.32480469991627553,0.2922074906590857,0.14844569610675895,0.6499024583660483,0.4698050190294334,0.11034630876842955,0.4559832236787784,0.6650760283785585,0.5976256109189091,0.08320181513168068,0.5810428908726413,0.18384533625706329
1.095028498868871,0.224347029411528,0.5459196950173538,0.1264549503877016,0.44084551461503874,0.41934361869646375,0.3116373894248425,0.30144619744221257,0.2154909193348702,0.42423745785883493,0.6864235272954946,0.7038935646431964,0.1254550548307129,0.5167827140379097,0.3527495519385395,0.3892202716552549,0.40632963616035317,0.7490836536772617,0.6464162562925233,0.11928854975773695,0.3619918333021886,0.21827323271498822,0.43273666549938306,0.375749662637897,0.2747097299323231,0.10403677188354754,0.26671112923509244,0.32203076337769027,0.3721144824125636,0.23246976955039955,0.4680726966499996,0.767695595439158,0.3533057046889423,0.6630956489348494,0.4014219806420943,0.6358887392228773,0.0,0.8786305970230004,0.3448678426787922,0.2822942692656609,0.5867468415767598,0.03933599493562634,0.8896103353322677,0.4956032303863942,0.12409684272876498,0.4210798470139627,0.6168713622109969,0.3636440877164995,0.12153769002353165,0.6128130643838932,0.190736086762266
1.0896243072390543,0.32852885104150215,0.648193578253184,0.042073481290085146,0.42891214499113456,0.1932195896059961,0.17657668103730112,0.22650596388735278,0.21669657440165557,0.4149339109501398,0.7336503852933149,0.6347684746210939,0.12688750351241673,0.6513339547063308,0.37098292851406217,0.4382354036838987,0.48386190315454564,0.7695567881896042,0.6018597199302457,0.1395764064619009,0.33658039029435977,0.16551767130678002,0.38639666607141776,0.34011102565240064,0.28149812239592065,0.11539031609887063,0.13136333363690073,0.4188337412446813,0.4035896105369283,0.07731139435196499,0.24682283607504585,0.9272817432623552,0.2749839951449292,0.6563615247347296,0.42855750773184803,0.5446352275363536,0.05405446773513706,0.9018271361404291,0.36057019009252544,0.33968762233787125,0.5443691610337028,0.07372477180882614,0.6243179435994393,0.4948026782710853,0.16226348817461606,0.3690305221175502,0.6604525018505549,0.41138955678109135,0.14288558083336012,0.6365736743140041,0.040052032011307415
1.0860108908925818,0.24821293583852055,0.6369498863652249,0.11890122989204621,0.4211130543602525,0.3024814338585635,0.19117288982885744,0.2641432476810609,0.19442966909253084,0.2550580065618919,0.7366008233023618,0.6358882146062061,0.13665648929204788,0.6204573620953313,0.34684043097350353,0.4347269729908458,0.42022333175782284,0.7397919670508606,0.49289081675983065,0.07009456518296187,0.37455678062868236,0.1841625098010719,0.41743279843738296,0.3069678608100372,0.2656341344523745,0.13375324279830447,0.18498962029090316,0.39968744360654396,0.396689043009733,0.10523870289811765,0.4519518841928415,0.9068247663893099,0.308034241621962,0.6545844772344256,0.4347038194685429,0.582159318356344,0.02889028614650474,0.9367011567244108,0.38247496511533613,0.33665127923396215,0.42830322302509194,0.1387606333302609,0.8696193449973072,0.49989846324919973,0.19656806151831885,0.47780479180117774,0.5972149621839762,0.3389242116138437,0.11794135714126669,0.6227649776540826,0.09223388355226342
1.0860108908925818,0.24821293583852055,0.6369498863652249,0.11890122989204621,0.4211130543602525,0.3024814338585635,0.19117288982885744,0.2641432476810609,0.19442966909253084,0.2550580065618919,0.7366008233023618,0.6358882146062061,0.13665648929204788,0.6204573620953313,0.34684043097350353,0.4347269729908458,0.42022333175782284,0.7397919670508606,0.49289081675983065,0.07009456518296187,0.37455678062868236,0.1841625098010719,0.41743279843738296,0.3069678608100372,0.2656341344523745,0.13375324279830447,0.18498962029090316,0.39968744360654396,0.396689043009733,0.10523870289811765,0.4519518841928415,0.9068247663893099,0.308034241621962,0.6545844772344256,0.4347038194685429,0.582159318356344,0.02889028614650474,0.9367011567244108,0.38247496511533613,0.33665127923396215,0.42830322302509194,0.1387606333302609,0.8696193449973072,0.49989846324919973,0.19656806151831885,0.47780479180117774,0.5972149621839762,0.3389242116138437,0.11794135714126669,0.6227649776540826,0.09223388355226342
1.0860108908925818,0.24821293583852055,0.6369498863652249,0.11890122989204621,0.4211130543602525,0.3024814338585635,0.19117288982885744,0.2641432476810609,0.19442966909253084,0.2550580065618919,0.7366008233023618,0.6358882146062061,0.13665648929204788,0.6204573620953313,0.34684043097350353,0.4347269729908458,0.42022333175782284,0.7397919670508606,0.49289081675983065,0.07009456518296187,0.37455678062868236,0.1841625098010719,0.41743279843738296,0.3069678608100372,0.2656341344523745,0.13375324279830447,0.18498962029090316,0.39968744360654396,0.396689043009733,0.10523870289811765,0.4519518841928415,0.9068247663893099,0.308034241621962,0.6545844772344256,0.4347038194685429,0.582159318356344,0.02889028614650474,0.9367011567244108,0.38247496511533613,0.33665127923396215,0.42830322302509194,0.1387606333302609,0.8696193449973072,0.49989846324919973,0.19656806151831885,0.47780479180117774,0.5972149621839762,0.3389242116138437,0.11794135714126669,0.6227649776540826,0.09223388355226342
1.0847421498170406,0.24420360069658642,0.6559399489852888,0.11875015378137777,0.42191633256648964,0.3119020955180144,0.19386712264049427,0.2588464116679413,0.19521384752242843,0.19191769614368936,0.7367959335454629,0.6410407063915007,0.1120326620961099,0.6025211268766091,0.34536804702623913,0.4095328750947372,0.4269616825973447,0.7408104317733664,0.4531668237413001,0.08050727805552532,0.35628285354036504,0.18696142838664798,0.4121889506917964,0.2805366874789162,0.27165578182291233,0.14185164663273753,0.18109162465726697,0.4131578670678753,0.39736402027328277,0.09873371646788875,0.46103640316437644,0.9492044518543499,0.31256976321418695,0.6537505251859981,0.42804962361957494,0.5716405939913307,0.03374064706923291,0.967746537260195,0.3796770056454905,0.3431863051587785,0.4654238820285941,0.13200682132148694,0.9092697325929604,0.4891146465657892,0.21250960261089807,0.486968863805949,0.5975158921786491,0.3271766959598115,0.11986186511555513,0.6452484804049318,0.08578100392286742
