SimulationID,AdjustedLatency,AdjustedNetworkCost
57faecfd-5ef2-4a44-96b9-e981a42c01ce,0.58750156912975,210.78
071b533a-b28d-4bb7-b727-3a20bac5427f,0.58854872851715,194.77999999999997
5f4b4c4c-f4fe-4059-baac-b5c829a639bc,0.58330288657085,220.77999999999997
7ad3be42-6a12-4167-a3f5-023d35cc1689,0.583228973778,243.77999999999997
77bfa791-2be6-4aa9-a5e3-71c96be0408b,0.58596104461145,243.78
db5bf4d6-7263-4bdc-ae1b-8c1ea41aea7a,0.5844873844895,209.78
4fa2d9a1-3faf-4867-917a-65de0edf93e6,0.58644446990685,267.78000000000003
db1fce09-079d-4f3a-b097-c89e0771951f,0.5843748843506,201.78
6a7481e4-73f4-4681-8344-d7fb7a9a7849,0.5801905764197,233.77999999999997
2465c72f-fd4b-4a77-ad36-c6046f3452bb,0.5812023325124,221.77999999999997
52b5dfab-6db6-4683-acef-2ce12320781b,0.586141712765,247.77999999999997
67255064-42b4-4171-9d0e-12b8f1217781,0.5837939265064,214.77999999999997
8c0e2a5a-6343-448d-b462-f62181e70073,0.5858181698379,249.77999999999997
fc40dd5c-d43f-4f01-8b5f-afdfafd1f136,0.5844277851746,229.78
66cce6bc-161b-4bd1-8f0e-5704a55855ca,0.58529193722845,261.78
6b75554d-b7c6-4f7a-8aa0-3500b8d621cc,0.58165350305705,215.77999999999997
a13ccf96-20d9-424a-8f62-0aea6e32c125,0.5883663804524,201.77999999999997
b4abf930-37b9-4ce3-81fe-e7058142cb51,0.58854872851715,194.77999999999997
f2ca45d6-63dc-4b92-9951-29c192efa702,0.58262778638155,202.77999999999997
c091895e-c5ec-4b6c-b3c5-b0d8fa67a561,0.5858598280585,182.77999999999997
82b902cc-b9dc-4bbd-944f-89074b7ca746,0.58407445305895,203.77999999999997
ef658fb5-2375-469e-b22f-6da495204077,0.58573028576745,183.78
c81e79c4-1abc-4db2-b321-91754ff81d22,0.5811639318277,202.77999999999997
713b412b-f035-47fe-a353-cbfde8bdc941,0.58381282529295,183.77999999999997
ce1f2015-b15d-4cca-bdab-b8ffe895b135,0.5880219762412,198.77999999999997
d9b00636-480e-4dcd-8de6-7adbe78e4f73,0.5851453139667,180.77999999999997
e7a80342-feb1-45a0-90c4-911ad6ce23cd,0.58431457671765,200.77999999999997
3e7ab82c-f98b-4209-8fb5-d581aa26a43d,0.5871663017649,197.77999999999997
f7b0144d-aaf5-454d-8865-24b55183d226,0.58334413860675,226.77999999999997
da178eea-2e81-4ba2-b62d-cdb1b1d20235,0.5871532501432,185.77999999999997
4219a7c8-788e-41c9-8075-7e6aa352d27d,0.5844153408966,223.77999999999997
d7280bcb-adb6-49b6-9eeb-ce3450791102,0.58449578330795,185.77999999999997
54cba4db-90b7-449e-ad9d-3f511a85e267,0.58601238035,175.77999999999997
06357736-0de2-4683-9073-f623531659aa,0.58522218851135,178.77999999999997
0a4b9556-88c0-4132-a8a1-14840c7f55f6,0.58574733020625,192.77999999999997
84e72d11-7c42-4730-808f-0947ac2793df,0.5864986563315,176.77999999999997
583ee362-b8b6-4fe0-8074-e672f3aac353,0.58809680698215,174.77999999999997
d63109d7-5935-423c-b2a0-3d778b60c442,0.5854619392471,192.77999999999997
