SimulationID,CountPacketsSent,PacketsSentSum,CountPacketsReceived,PacketsReceivedSum,MeanEndToEndDelay,StddevEndToEndDelay,MinEndToEndDelay,MaxEndToEndDelay
1b7b7202-d692-43b4-a9e6-1e0b44e1a5b5,20,12879,53,73531,1.1226701401054,0.020799677979754,1.087693710545,1.153304234142
4f9df158-01d1-4910-beda-564adea0e84e,21,15197,86,115328,0.0018010711665233,0.0006679466126194,0.000878948,0.003570705377
4fd88bf8-effb-40d7-ab25-27ae8cf15bdd,16,12806,52,67990,0.0011998864814231,0.0005656544353746,0.00045146,0.002701591338
9aed5449-3c39-4579-9a1e-e81eb6658768,11,8397,51,65742,0.001424102531451,0.0011090416120197,8.84856e-05,0.004168895604
f24b0d16-7e36-4a55-a377-5824348fd87b,11,8397,51,65742,0.0014219270177255,0.0011100021234117,8.79744e-05,0.004168149204
92e674ac-1727-4416-a940-ac2e946f9533,11,8397,51,65742,0.0014213384153725,0.0011101882331834,8.787216e-05,0.004167999924
