SimulationID,CountPacketsSent,PacketsSentSum,CountPacketsReceived,PacketsReceivedSum,MeanEndToEndDelay,StddevEndToEndDelay,MinEndToEndDelay,MaxEndToEndDelay
9ec18e89-dc67-42dd-81c6-e7c12099e410,89,62551,391,518436,0.0020148872766752,0.0014510785619677,0.0001066376,0.006823003748
8c3f92ae-2925-4a15-91a0-647184989f7b,23,15680,103,137407,0.0008151542877475,0.0002637917710508,0.0001477824,0.0013481752
894a50e8-84fb-4d3f-a4dd-9c6f507a6ade,18,15656,90,122575,0.0009067116540111,0.0003659013579107,0.0003961656,0.0019373832
a8a60239-416e-4c84-b122-29ba28ea449c,16,10087,75,102431,0.0008547867998933,0.0002959160561491,0.0005128152,0.0016016152
4a1628db-62dc-4422-bb78-96312e9bb4a6,7,6520,40,55819,0.00083682596,0.0002580497748529,0.0005128152,0.0014926856
