SimulationID,AdjustedLatency,AdjustedNetworkCost
b6944a92-541f-4b88-b8b7-baaaadddb2d4,0.5798911364477,250.77999999999997
70fe8953-c340-4a9c-b443-cfba2d8d5144,0.582907754992,242.77999999999997
828557f9-1f63-46a5-9287-f50035e4d0ee,0.58890350292505,267.78000000000003
0ed2c4e0-eb47-443a-adff-8a2504f611b9,0.58396572937605,201.77999999999997
752b4ccd-44dd-485a-9d02-2070347e6503,0.58396692785005,200.77999999999997
bb26d53a-6dac-4f0e-95ad-afd28b44c206,0.585314107919,199.77999999999997
5f8272c5-b5ea-47c2-9c78-da26698d6fe8,0.584112122128,277.78
7ecf48ca-9951-4b06-af3e-34426194e70c,0.5817423581749,247.77999999999997
56f004f4-b610-47a9-9c33-e01cbce6e878,0.5837653502297,287.78
4c9afaec-2867-499d-9cce-a5ee9494d31c,0.58256678146555,240.78
db8aab59-3e9b-4653-b53f-acf29f48f045,0.584027675431,248.78
6ce9305d-b34b-48df-9229-8e17801a7ad1,0.58208229787975,245.78
22511212-cdd4-4cb3-b7d2-009541340c03,0.583546495475,248.77999999999997
b6835cf7-817e-44a8-b229-641fe46ee0ea,0.5830939860022,244.77999999999997
0d1b15cd-6f96-4f66-a5f4-c0f6ce7eb0e7,0.58837444253675,228.78
68f0d92b-31f0-4e83-ba19-8b3ff725da19,0.5835806327284,223.77999999999997
072181ce-e847-4bde-9915-21d8eb4e22f7,0.58273750241045,244.77999999999997
ff934fa3-7fac-46c9-b15e-0010aa4a7278,0.5825284739346,234.77999999999997
1f622534-b11e-4afa-9f41-4c787237a634,0.5880486227762,262.78000000000003
36f507a4-a86b-4e9e-ba98-6fa67c706712,0.58396572937605,201.77999999999997
d3d1dc89-d39a-4963-a818-b9c746d1d291,0.58396692785005,200.77999999999997
33b74fd3-a4b2-4766-861e-66f07f57c461,0.585314107919,199.77999999999997
a22e395e-d1f0-42b1-ae63-6279013814a1,0.5798911364477,250.77999999999997
54c8cb84-22a2-41ef-8abb-646fe2bfc4b9,0.582907754992,242.77999999999997
fd49c733-96d3-480f-b040-a9a1118bd887,0.58619349148775,216.77999999999997
887bb0ce-3062-41d7-972f-dacb775f26a1,0.58256678146555,240.78
3a9f8898-902b-417f-a441-bdc6b01a1cf8,0.58415940656445,237.77999999999997
e49567a8-1052-4274-b7e1-5257572ff8e6,0.5798911364477,250.77999999999997
018aa91e-b7b2-4e2f-bc70-1f2d1464fc75,0.58359299340135,236.77999999999997
3e93920a-063e-4a5c-b630-03a8518dce4d,0.58890350292505,267.78000000000003
2c6f6444-5c92-4342-bf15-c8ba36b23b90,0.58837444253675,228.78
64f869c1-9e61-41be-9516-f0570d784e6d,0.5835806327284,223.77999999999997
9dd41734-ae6f-41ec-8291-4f2494d447f5,0.58350237296285,222.77999999999997
f443712e-406c-45f7-903d-744805f91b60,0.5831931416987,250.77999999999997
3719595d-abff-4800-a972-1bd2539c636d,0.5843281670291,195.77999999999997
e6ae6a3c-5778-41b1-a8af-5119981ce457,0.5855939333537,224.78
