SimulationID,CountPacketsSent,PacketsSentSum,CountPacketsReceived,PacketsReceivedSum,MeanEndToEndDelay,StddevEndToEndDelay,MinEndToEndDelay,MaxEndToEndDelay
1f594542-b3c8-4905-a0e1-e8bc75b5ff58,11,8397,51,65742,0.0014219270177255,0.0011100021234117,8.79744e-05,0.004168149204
2dfaa0f2-19fe-43e5-bda2-c768809e2308,16,1024,78,104639,0.001185217517859,0.0005500829008761,3.31952e-05,0.0026772888
53ceb53a-29ad-4b55-bc1c-ddbdb33ac430,15,3840,81,109061,0.0013426049776667,0.0005723625190148,0.0006247288,0.003392082363
63a75c7c-8b47-45da-9638-163325bf3e37,13,6656,65,87969,0.0012421549175692,0.0008304223783491,0.000240048,0.003761982664
dbcac152-7550-4b60-b030-447752d5e1ec,13,13312,40,50194,0.001106022598375,0.0005109825688006,0.0003917128,0.002252295039
f0029d34-ec5c-4df2-a032-9a1b2cedd941,20,28000,108,145408,0.0011591074408519,0.0004274782055051,0.0006247288,0.002410562386
