SimulationID,AdjustedLatency,AdjustedNetworkCost
47617fe3-2495-4a78-8718-6fb2ed5fff35,0.5836654117721,245.77999999999997
9bb4f3c7-07c1-4524-85ba-ce1a540a8f43,0.5854966338126,216.77999999999997
962383aa-4dbb-42b7-9e24-da97cf777b39,0.5837079817782,191.77999999999997
7809caa4-2036-46eb-bfac-d69535856b7f,0.5798355280545,210.78
a54b236d-97fd-483d-8731-04127756918f,0.5841411578468,169.77999999999997
e4fd5998-f7cc-43b0-b723-93a690e17fbe,0.58436283542425,247.78
401c7af1-7ec5-4fc1-9216-b3f41feecb0c,0.58210618322595,271.7800000000001
4f650f26-942b-413c-835d-5d0eac14cb6b,0.5889904507218,235.78000000000003
b92a17c4-edac-4faa-b16e-ce6af80b72c9,0.5811886845551,229.77999999999997
c397bc97-dcfa-40bd-bffd-6bbcd311fec8,0.5819675566038,235.77999999999997
56e75b9c-f7d9-4898-889b-81a5b812be7f,0.58744830857725,234.77999999999997
4b741bec-781e-4d38-a1d0-ac3210265fc3,0.5848468923991,243.77999999999997
5f994bd5-80c5-48b2-b3b1-ed51ffbf1c72,0.5850766136019,278.78
19954b38-2885-438a-bc9c-67f97d669643,0.5846915069301,219.78
0e1b9310-91c5-43c0-8cb8-33f17c99ec7c,0.58509372092595,191.77999999999997
9f0d8644-7adb-4070-a45e-980a83b740e9,0.58658219392905,223.78
3118cf59-1773-425d-91d9-62961ee35409,0.5871656822418,183.78
cac46fbe-7b91-42cf-8470-9ddc3ba2f40e,0.5854966338126,216.77999999999997
b84e013b-2e96-444d-918b-80bcdc5d6f95,0.5837079817782,191.77999999999997
b0f6208e-4846-4d61-af16-e1d3bb8bd17b,0.5798355280545,210.78
7f53c1eb-1e00-47df-91f1-81679ba45e08,0.5841411578468,169.77999999999997
c08f6629-aea5-4567-8178-4bb1a8866ff8,0.59000492419215,163.77999999999997
f9124d0b-4809-451c-aaff-d9c750147c62,0.5798355280545,210.78
bcdeabf7-9d0a-4781-b7bc-54a28f44b444,0.58540861699115,207.77999999999997
e351d0e8-c486-4204-8ebe-3ab5bc7cf789,0.5811886845551,229.77999999999997
65682f6d-25fe-4385-9ed1-6434afa3950f,0.5813983618765,250.77999999999997
d97b465f-7043-44d9-80e3-0911e0601ecd,0.58652439741015,200.77999999999997
b3a840a3-a905-4310-bf53-30626eafb69c,0.5848276368345,232.77999999999997
