best_fitness_value_untill_current_iteration,configuration_point_1,configuration_point_2,configuration_point_3,configuration_point_4,configuration_point_5,configuration_point_6,configuration_point_7,configuration_point_8,configuration_point_9,configuration_point_10,configuration_point_11,configuration_point_12,configuration_point_13,configuration_point_14,configuration_point_15,configuration_point_16,configuration_point_17,configuration_point_18,configuration_point_19,configuration_point_20,configuration_point_21,configuration_point_22,configuration_point_23,configuration_point_24,configuration_point_25,configuration_point_26,configuration_point_27,configuration_point_28,configuration_point_29,configuration_point_30,configuration_point_31,configuration_point_32,configuration_point_33,configuration_point_34,configuration_point_35,configuration_point_36,configuration_point_37,configuration_point_38,configuration_point_39,configuration_point_40,configuration_point_41,configuration_point_42,configuration_point_43,configuration_point_44,configuration_point_45,configuration_point_46,configuration_point_47,configuration_point_48,configuration_point_49
0.6044088134576142,0.6318897914444784,0.12244678396944131,0.28181216204864235,0.5980851686297359,0.33892579753905916,0.20738237178482088,0.796327316961621,0.002954690337493515,0.5052173685449355,0.20018583667746426,0.29618988736838703,0.4440085170789827,0.08609926639942267,0.7382311430688314,0.13038055007484028,0.16340036553465043,0.11472935742170465,0.19491179420800786,0.1152783010612971,0.4793006858650932,0.1018337147126347,0.902369644140856,0.4542553741329961,0.9094579994337871,0.14718760923273333,0.6419161576381351,0.2066647500140647,0.08650500295427155,0.19696439508035302,0.6575273474507535,0.9222578217858004,0.3864335355380718,0.7321944418733711,0.21066273188074558,0.10570005337437571,0.374267562058336,0.7376437621686518,0.36686003160622616,0.005353809263468956,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.29119687742875866,0.7263531807194867,0.5756971601306735,0.7372909247914657,0.820844184894889,0.5799104020538575,0.24784797085943178
0.6024939461180856,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.24028692752118874,0.07362438095985102,0.08002679326899187,0.5052173685449355,0.575332199242371,0.6960854159921185,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.11548734729071686,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.3016239505873233,0.6419161576381351,0.7085270916057558,0.08650500295427155,0.19696439508035302,0.7574133121290348,0.9222578217858004,0.3731981323713086,0.31047734636743585,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.4779078083758458,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.33969026845837935,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.6903007373303142,0.5799104020538575,0.8918874183228487
0.6024939461180856,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.24028692752118874,0.07362438095985102,0.08002679326899187,0.5052173685449355,0.575332199242371,0.6960854159921185,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.11548734729071686,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.3016239505873233,0.6419161576381351,0.7085270916057558,0.08650500295427155,0.19696439508035302,0.7574133121290348,0.9222578217858004,0.3731981323713086,0.31047734636743585,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.4779078083758458,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.33969026845837935,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.6903007373303142,0.5799104020538575,0.8918874183228487
0.6024939461180856,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.24028692752118874,0.07362438095985102,0.08002679326899187,0.5052173685449355,0.575332199242371,0.6960854159921185,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.11548734729071686,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.3016239505873233,0.6419161576381351,0.7085270916057558,0.08650500295427155,0.19696439508035302,0.7574133121290348,0.9222578217858004,0.3731981323713086,0.31047734636743585,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.4779078083758458,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.33969026845837935,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.6903007373303142,0.5799104020538575,0.8918874183228487
0.6024939461180856,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.24028692752118874,0.07362438095985102,0.08002679326899187,0.5052173685449355,0.575332199242371,0.6960854159921185,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.11548734729071686,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.3016239505873233,0.6419161576381351,0.7085270916057558,0.08650500295427155,0.19696439508035302,0.7574133121290348,0.9222578217858004,0.3731981323713086,0.31047734636743585,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.4779078083758458,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.33969026845837935,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.6903007373303142,0.5799104020538575,0.8918874183228487
0.5884247708959622,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.20738237178482088,0.07362438095985102,0.002954690337493515,0.5052173685449355,0.575332199242371,0.29618988736838703,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.13038055007484028,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.14718760923273333,0.6419161576381351,0.2066647500140647,0.08650500295427155,0.19696439508035302,0.6575273474507535,0.9222578217858004,0.3731981323713086,0.7321944418733711,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.7376437621686518,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.29119687742875866,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.820844184894889,0.5799104020538575,0.24784797085943178
0.5884247708959622,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.20738237178482088,0.07362438095985102,0.002954690337493515,0.5052173685449355,0.575332199242371,0.29618988736838703,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.13038055007484028,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.14718760923273333,0.6419161576381351,0.2066647500140647,0.08650500295427155,0.19696439508035302,0.6575273474507535,0.9222578217858004,0.3731981323713086,0.7321944418733711,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.7376437621686518,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.29119687742875866,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.820844184894889,0.5799104020538575,0.24784797085943178
0.5884247708959622,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.20738237178482088,0.07362438095985102,0.002954690337493515,0.5052173685449355,0.575332199242371,0.29618988736838703,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.13038055007484028,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.14718760923273333,0.6419161576381351,0.2066647500140647,0.08650500295427155,0.19696439508035302,0.6575273474507535,0.9222578217858004,0.3731981323713086,0.7321944418733711,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.7376437621686518,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.29119687742875866,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.820844184894889,0.5799104020538575,0.24784797085943178
0.5884247708959622,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.20738237178482088,0.07362438095985102,0.002954690337493515,0.5052173685449355,0.575332199242371,0.29618988736838703,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.13038055007484028,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.14718760923273333,0.6419161576381351,0.2066647500140647,0.08650500295427155,0.19696439508035302,0.6575273474507535,0.9222578217858004,0.3731981323713086,0.7321944418733711,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.7376437621686518,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.29119687742875866,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.820844184894889,0.5799104020538575,0.24784797085943178
0.5884247708959622,0.6318897914444784,0.12244678396944131,0.5770484488971113,0.5980851686297359,0.061241809946427694,0.20738237178482088,0.07362438095985102,0.002954690337493515,0.5052173685449355,0.575332199242371,0.29618988736838703,0.3296773178056479,0.08609926639942267,0.7382311430688314,0.13038055007484028,0.16340036553465043,0.651448466238547,0.19491179420800786,0.1401364442855989,0.02024824828132077,0.1018337147126347,0.06764975109260474,0.4542553741329961,0.05986091019925688,0.14718760923273333,0.6419161576381351,0.2066647500140647,0.08650500295427155,0.19696439508035302,0.6575273474507535,0.9222578217858004,0.3731981323713086,0.7321944418733711,0.36359719485784225,0.10570005337437571,0.6284681956937683,0.7376437621686518,0.36686003160622616,0.4441454474835257,0.13009816838126675,0.06428233712432241,0.27215893720521356,0.29119687742875866,0.09742963214035327,0.5756971601306735,0.7372909247914657,0.820844184894889,0.5799104020538575,0.24784797085943178
